tx_id,tx_name,tx_chrom,tx_start,tx_end
15465,Os04g0531700,4,26580262,26582931
15466,Os04g0531800,4,26585732,26588913
15467,Os04g0531900,4,26590627,26592402
15468,Os04g0532400,4,26617453,26619087
15469,Os04g0532500,4,26621017,26622583
15470,Os04g0532700,4,26637816,26640529
15471,Os04g0532800,4,26638119,26640661
15472,Os04g0533000,4,26644078,26650189
15473,Os04g0533300,4,26664737,26668216
15474,Os04g0533500,4,26674344,26676661
15475,Os04g0533900,4,26684584,26687711
15476,Os04g0534000,4,26689858,26692543
15477,Os04g0534100,4,26695624,26700515
15478,Os04g0534200,4,26706730,26708531
15479,Os04g0534300,4,26709264,26712490
15480,Os04g0534400,4,26712651,26715739
15481,Os04g0534600,4,26720079,26721025
15482,Os04g0535000,4,26727273,26739488
15483,Os04g0535200,4,26746714,26748520
15484,Os04g0535400,4,26754463,26757287
15485,Os04g0535600,4,26765388,26771869
15486,Os04g0536300,4,26797695,26800253
15487,Os04g0536500,4,26804277,26806613
15488,Os04g0537100,4,26831005,26831867
15489,Os04g0537800,4,26900944,26903966
15490,Os04g0537900,4,26903901,26908676
15491,Os04g0538000,4,26913320,26919727
15492,Os04g0538100,4,26917910,26919741
15493,Os04g0538300,4,26925996,26926313
15494,Os04g0538400,4,26931464,26932639
15495,Os04g0538700,4,26954474,26960262
15496,Os04g0538800,4,26962438,26968050
15497,Os04g0538900,4,26975483,26976420
15498,Os04g0539000,4,26977442,26978662
15499,Os04g0539100,4,26978637,26982169
15500,Os04g0539500,4,27000796,27003034
15501,Os04g0539800,4,27015657,27019587
15502,Os04g0540200,4,27027267,27029421
15503,Os04g0540300,4,27032815,27034819
15504,Os04g0540500,4,27035636,27043531
15505,Os04g0540600,4,27043982,27048900
15506,Os04g0540900,4,27058378,27059975
15507,Os04g0541100,4,27078042,27080294
15508,Os04g0541500,4,27111204,27118461
15509,Os04g0541700,4,27124404,27125428
15510,Os04g0541900,4,27133017,27135484
15511,Os04g0542000,4,27137079,27144180
15512,Os04g0542200,4,27154339,27158799
15513,Os04g0542800,4,27183978,27187746
15514,Os04g0542900,4,27191011,27194826
15515,Os04g0543000,4,27194687,27196876
15516,Os04g0543100,4,27198225,27199027
15517,Os04g0543200,4,27200275,27204752
15518,Os04g0543500,4,27210846,27211225
15519,Os04g0543600,4,27214115,27218840
15520,Os04g0543700,4,27222677,27226323
15521,Os04g0543900,4,27233362,27238105
15522,Os04g0544100,4,27244082,27246792
15523,Os04g0544200,4,27251810,27254199
15524,Os04g0544400,4,27256445,27258940
15525,Os04g0544500,4,27260363,27264477
15526,Os04g0544900,4,27275331,27282735
15527,Os04g0545000,4,27284275,27290982
15528,Os04g0545100,4,27300831,27317008
15529,Os04g0545200,4,27318763,27323515
15530,Os04g0545400,4,27328757,27329428
15531,Os04g0545600,4,27333724,27335203
15532,Os04g0545700,4,27336576,27337862
15533,Os04g0546100,4,27345290,27347008
15534,Os04g0546300,4,27353820,27357710
15535,Os04g0546400,4,27358354,27361185
15536,Os04g0546500,4,27362091,27362951
15537,Os04g0546800,4,27371324,27372855
15538,Os04g0546900,4,27372750,27373629
15539,Os04g0547600,4,27408986,27410384
15540,Os04g0547900,4,27423442,27426169
15541,Os04g0548000,4,27426756,27429823
15542,Os04g0548100,4,27431357,27434622
15543,Os04g0548300,4,27457152,27460087
15544,Os04g0548400,4,27460855,27461595
15545,Os04g0548500,4,27466424,27467214
15546,Os04g0548700,4,27478192,27479717
15547,Os04g0549300,4,27494477,27497968
15548,Os04g0549400,4,27498110,27498744
15549,Os04g0549500,4,27503041,27504784
15550,Os04g0549600,4,27505498,27509994
15551,Os04g0549700,4,27517205,27518340
15552,Os04g0550200,4,27539878,27540865
15553,Os04g0550400,4,27551423,27559580
15554,Os04g0550500,4,27563230,27566440
15555,Os04g0550600,4,27567824,27570449
15556,Os04g0550700,4,27570555,27572699
15557,Os04g0550900,4,27595492,27596105
15558,Os04g0551200,4,27605166,27608318
15559,Os04g0551300,4,27608423,27612487
15560,Os04g0551500,4,27614776,27618001
15561,Os04g0551600,4,27627478,27628262
15562,Os04g0551700,4,27633216,27637876
15563,Os04g0552000,4,27645701,27647185
15564,Os04g0552200,4,27655668,27657079
15565,Os04g0552300,4,27661549,27662832
15566,Os04g0552400,4,27666027,27668280
15567,Os04g0552700,4,27675304,27676641
15568,Os04g0553000,4,27690861,27693987
15569,Os04g0553300,4,27700900,27702667
15570,Os04g0553500,4,27706669,27707965
15571,Os04g0553800,4,27720100,27725102
15572,Os04g0554200,4,27732744,27735793
15573,Os04g0554500,4,27740064,27740809
15574,Os04g0554600,4,27743339,27743963
15575,Os04g0554800,4,27753369,27754530
15576,Os04g0555000,4,27764668,27767324
15577,Os04g0555300,4,27783578,27787138
15578,Os04g0555400,4,27791895,27795858
15579,Os04g0555500,4,27795857,27798763
15580,Os04g0555600,4,27806814,27815440
15581,Os04g0555700,4,27819155,27820134
15582,Os04g0555900,4,27823815,27826495
15583,Os04g0556000,4,27829841,27835533
15584,Os04g0556100,4,27836613,27838008
15585,Os04g0556300,4,27838701,27840702
15586,Os04g0556500,4,27848596,27850314
15587,Os04g0556600,4,27853509,27854900
15588,Os04g0556900,4,27864116,27866585
15589,Os04g0557000,4,27868084,27870370
15590,Os04g0557200,4,27881155,27890773
15591,Os04g0557500,4,27915598,27939357
15592,Os04g0557800,4,27949384,27955640
15593,Os04g0558400,4,27984142,27990552
15594,Os04g0558500,4,27990856,27992378
15595,Os04g0558700,4,27994902,27995820
15596,Os04g0558900,4,27997197,27999958
15597,Os04g0559000,4,28001629,28003911
15598,Os04g0559100,4,28015166,28015926
15599,Os04g0559200,4,28016067,28021961
15600,Os04g0559400,4,28026561,28030509
15601,Os04g0559700,4,28046582,28048410
15602,Os04g0559800,4,28049246,28056867
15603,Os04g0560100,4,28061427,28063632
15604,Os04g0560200,4,28065102,28066907
15605,Os04g0560300,4,28067392,28070371
15606,Os04g0560400,4,28071456,28074593
15607,Os04g0560500,4,28075550,28081147
15608,Os04g0560600,4,28079507,28082320
15609,Os04g0560700,4,28084097,28085839
15610,Os04g0561000,4,28091457,28092027
15611,Os04g0561200,4,28096346,28097626
15612,Os04g0561500,4,28108757,28113603
15613,Os04g0561600,4,28114866,28117461
15614,Os04g0561700,4,28117990,28122646
15615,Os04g0561900,4,28127062,28130289
15616,Os04g0562000,4,28131106,28136470
15617,Os04g0562100,4,28137735,28139899
15618,Os04g0562500,4,28155730,28157134
15619,Os04g0562800,4,28171210,28174275
15620,Os04g0563000,4,28181292,28185097
15621,Os04g0563100,4,28192341,28195490
15622,Os04g0563300,4,28197618,28200106
15623,Os04g0563700,4,28218760,28221536
15624,Os04g0563900,4,28262938,28265746
15625,Os04g0564000,4,28273505,28275830
15626,Os04g0564300,4,28284184,28285118
15627,Os04g0564500,4,28290105,28292273
15628,Os04g0564600,4,28293203,28296131
15629,Os04g0564700,4,28296439,28305349
15630,Os04g0565200,4,28315067,28316816
15631,Os04g0565400,4,28336636,28338321
15632,Os04g0565500,4,28341772,28343271
15633,Os04g0565900,4,28369370,28371848
15634,Os04g0566000,4,28376045,28376709
15635,Os04g0566100,4,28379508,28385496
15636,Os04g0566300,4,28393758,28394298
15637,Os04g0566400,4,28408769,28416001
15638,Os04g0566500,4,28426529,28441619
15639,Os04g0566600,4,28470386,28474272
15640,Os04g0566700,4,28479505,28480356
15641,Os04g0566800,4,28484047,28488670
15642,Os04g0566900,4,28489410,28494426
15643,Os04g0567200,4,28500006,28502492
15644,Os04g0567700,4,28521890,28525648
15645,Os04g0567800,4,28534919,28536474
15646,Os04g0568400,4,28564644,28567732
15647,Os04g0568600,4,28573085,28573844
15648,Os04g0568700,4,28574427,28575697
15649,Os04g0568800,4,28583461,28588279
15650,Os04g0568900,4,28592081,28595422
15651,Os04g0569000,4,28597338,28600300
15652,Os04g0569100,4,28600699,28607038
15653,Os04g0569300,4,28643350,28645093
15654,Os04g0569400,4,28645462,28649501
15655,Os04g0569500,4,28645462,28649483
15656,Os04g0569900,4,28663895,28666438
15657,Os04g0570000,4,28672747,28677225
15658,Os04g0570500,4,28704161,28708189
15659,Os04g0570600,4,28715533,28720802
15660,Os04g0570700,4,28721290,28721813
15661,Os04g0570800,4,28722495,28727491
15662,Os04g0571200,4,28744397,28747841
15663,Os04g0571300,4,28751117,28754395
15664,Os04g0571600,4,28772448,28774623
15665,Os04g0571700,4,28774947,28776387
15666,Os04g0571800,4,28788533,28791208
15667,Os04g0572100,4,28809427,28812531
15668,Os04g0572400,4,28820861,28821520
15669,Os04g0572600,4,28841171,28846886
15670,Os04g0572700,4,28849207,28852782
15671,Os04g0573000,4,28862600,28868988
15672,Os04g0573200,4,28874420,28882313
15673,Os04g0573300,4,28874207,28881309
15674,Os04g0573900,4,28892561,28894832
15675,Os04g0574100,4,28900687,28902752
15676,Os04g0574200,4,28910272,28911853
15677,Os04g0574500,4,28921895,28923696
15678,Os04g0574600,4,28924956,28929133
15679,Os04g0574700,4,28929773,28932030
15680,Os04g0574800,4,28932065,28934270
15681,Os04g0576500,4,29042958,29046869
15682,Os04g0576700,4,29065909,29069212
15683,Os04g0576800,4,29071818,29076269
15684,Os04g0576900,4,29084153,29086526
15685,Os04g0577000,4,29088828,29092957
15686,Os04g0577200,4,29106079,29109537
15687,Os04g0577300,4,29110134,29112815
15688,Os04g0577500,4,29115574,29119638
15689,Os04g0577600,4,29121639,29123027
15690,Os04g0577700,4,29121858,29123091
15691,Os04g0577800,4,29124648,29126984
15692,Os04g0578000,4,29131883,29134682
15693,Os04g0578200,4,29149194,29150722
15694,Os04g0578300,4,29152972,29153947
15695,Os04g0578400,4,29157213,29159260
15696,Os04g0578600,4,29178889,29181660
15697,Os04g0578700,4,29187056,29193583
15698,Os04g0578800,4,29194394,29197064
15699,Os04g0579200,4,29213355,29214344
15700,Os04g0579700,4,29247497,29249631
15701,Os04g0580300,4,29275043,29277269
15702,Os04g0580400,4,29289244,29291788
15703,Os04g0580700,4,29308352,29314056
15704,Os04g0580800,4,29317364,29318451
15705,Os04g0581000,4,29331563,29338260
15706,Os04g0581100,4,29339469,29341162
15707,Os04g0581300,4,29350946,29354190
15708,Os04g0581400,4,29366459,29367911
15709,Os04g0581600,4,29391121,29392720
15710,Os04g0581700,4,29407251,29407915
15711,Os04g0581800,4,29408910,29409617
15712,Os04g0582000,4,29412733,29416839
15713,Os04g0582600,4,29431012,29434383
15714,Os04g0582700,4,29438046,29441912
15715,Os04g0583000,4,29454845,29459592
15716,Os04g0583200,4,29465920,29467005
15717,Os04g0583500,4,29485142,29488557
15718,Os04g0583600,4,29488964,29489557
15719,Os04g0583700,4,29493928,29498951
15720,Os04g0583800,4,29499367,29500598
15721,Os04g0583900,4,29500955,29503774
15722,Os04g0584100,4,29507653,29508822
15723,Os04g0584300,4,29515049,29518385
15724,Os04g0584500,4,29522376,29527451
15725,Os04g0584600,4,29531283,29535738
15726,Os04g0584700,4,29535821,29536764
15727,Os04g0584800,4,29538736,29541999
15728,Os04g0584900,4,29542103,29544700
15729,Os04g0585000,4,29552142,29553107
15730,Os04g0585100,4,29556896,29563246
15731,Os04g0585200,4,29565754,29570387
15732,Os04g0585300,4,29571617,29577658
15733,Os04g0585400,4,29577956,29581134
15734,Os04g0585600,4,29583842,29585662
15735,Os04g0585700,4,29588252,29590515
15736,Os04g0585900,4,29605677,29607174
15737,Os04g0586000,4,29610157,29611144
15738,Os04g0586100,4,29620862,29621588
15739,Os04g0586200,4,29624421,29625055
15740,Os04g0586500,4,29636178,29637984
15741,Os04g0586700,4,29640960,29642380
15742,Os04g0587100,4,29654080,29654740
15743,Os04g0587200,4,29656077,29656696
15744,Os04g0587300,4,29658700,29660577
15745,Os04g0587400,4,29660983,29662459
15746,Os04g0587500,4,29669835,29672579
15747,Os04g0588200,4,29719544,29729743
15748,Os04g0588500,4,29742314,29750579
15749,Os04g0588700,4,29754938,29762118
15750,Os04g0588900,4,29770168,29773429
15751,Os04g0589200,4,29787828,29789615
15752,Os04g0589400,4,29795103,29797235
15753,Os04g0589500,4,29798282,29801702
15754,Os04g0589600,4,29803054,29805976
15755,Os04g0589800,4,29811954,29812662
15756,Os04g0589900,4,29814044,29818102
15757,Os04g0590100,4,29827885,29828919
15758,Os04g0590200,4,29831246,29832981
15759,Os04g0590400,4,29857572,29860316
15760,Os04g0590800,4,29880299,29881660
15761,Os04g0590900,4,29883339,29885139
15762,Os04g0591000,4,29888205,29891194
15763,Os04g0591100,4,29894815,29896857
15764,Os04g0591300,4,29938912,29939951
15765,Os04g0591900,4,29958106,29959638
15766,Os04g0592300,4,29965107,29966920
15767,Os04g0592400,4,29965152,29968135
15768,Os04g0592500,4,29969365,29972655
15769,Os04g0592600,4,29975251,29977828
15770,Os04g0592700,4,29981606,29988159
15771,Os04g0593200,4,29995755,29997261
15772,Os04g0593400,4,30001534,30002419
15773,Os04g0593500,4,30004294,30005122
15774,Os04g0593600,4,30009263,30011384
15775,Os04g0593700,4,30012155,30016413
15776,Os04g0593800,4,30016919,30021073
15777,Os04g0594000,4,30022765,30026167
15778,Os04g0594100,4,30028840,30030685
15779,Os04g0594400,4,30046907,30050579
15780,Os04g0594500,4,30052648,30054500
15781,Os04g0596400,4,30081085,30084173
15782,Os04g0596500,4,30085471,30096719
15783,Os04g0596900,4,30107310,30108889
15784,Os04g0597000,4,30109980,30113613
15785,Os04g0597300,4,30133144,30136547
15786,Os04g0597400,4,30145192,30146641
15787,Os04g0597600,4,30156252,30159194
15788,Os04g0597700,4,30157065,30158978
15789,Os04g0597800,4,30161452,30165436
15790,Os04g0597900,4,30167304,30168343
15791,Os04g0598000,4,30172150,30174209
15792,Os04g0598200,4,30180330,30181981
15793,Os04g0598300,4,30182589,30185852
15794,Os04g0598500,4,30195971,30200680
15795,Os04g0598600,4,30196157,30200231
15796,Os04g0598800,4,30209131,30213639
15797,Os04g0599000,4,30220289,30223988
15798,Os04g0599100,4,30224488,30230472
15799,Os04g0599300,4,30235422,30238854
15800,Os04g0599400,4,30241622,30246571
15801,Os04g0599700,4,30264259,30267376
15802,Os04g0599800,4,30267833,30270707
15803,Os04g0599900,4,30271225,30276282
15804,Os04g0600000,4,30282336,30284600
15805,Os04g0600100,4,30284968,30286124
15806,Os04g0600200,4,30287197,30289860
15807,Os04g0600300,4,30291463,30293040
15808,Os04g0600400,4,30294784,30297406
15809,Os04g0600500,4,30297864,30305606
15810,Os04g0600800,4,30311574,30316221
15811,Os04g0600900,4,30317735,30320609
15812,Os04g0601400,4,30362015,30363648
15813,Os04g0601500,4,30366156,30367187
15814,Os04g0601700,4,30374702,30377053
15815,Os04g0601800,4,30377828,30379529
15816,Os04g0602000,4,30381723,30384728
15817,Os04g0602100,4,30385512,30388334
15818,Os04g0602200,4,30388420,30390045
15819,Os04g0602300,4,30393180,30395406
15820,Os04g0602400,4,30396952,30401924
15821,Os04g0602500,4,30405474,30409351
15822,Os04g0602600,4,30410105,30413160
15823,Os04g0602700,4,30413771,30415745
15824,Os04g0602800,4,30416463,30424148
15825,Os04g0602900,4,30428193,30431681
15826,Os04g0603000,4,30433286,30437475
15827,Os04g0603100,4,30438927,30441472
15828,Os04g0603200,4,30439477,30442817
15829,Os04g0603400,4,30446932,30451385
15830,Os04g0603800,4,30462591,30463339
15831,Os04g0603900,4,30463548,30475160
15832,Os04g0604000,4,30463871,30473000
15833,Os04g0604200,4,30473630,30474901
15834,Os04g0604300,4,30482211,30483492
15835,Os04g0604600,4,30510983,30513871
15836,Os04g0604800,4,30518927,30520167
15837,Os04g0604900,4,30520357,30523556
15838,Os04g0605100,4,30545175,30546517
15839,Os04g0605200,4,30550966,30552133
15840,Os04g0605300,4,30553037,30558393
15841,Os04g0605500,4,30572141,30584308
15842,Os04g0605900,4,30599917,30602262
15843,Os04g0606000,4,30608872,30610396
15844,Os04g0606200,4,30615558,30616313
15845,Os04g0606400,4,30621163,30628349
15846,Os04g0606500,4,30642129,30645845
15847,Os04g0606700,4,30678978,30681789
15848,Os04g0606800,4,30682174,30685122
15849,Os04g0606900,4,30685534,30687856
15850,Os04g0607000,4,30688131,30689790
15851,Os04g0607100,4,30690638,30696691
15852,Os04g0607200,4,30703868,30707501
15853,Os04g0607400,4,30716170,30722227
15854,Os04g0607500,4,30724493,30727084
15855,Os04g0607600,4,30734729,30739334
15856,Os04g0608100,4,30764550,30770580
15857,Os04g0608300,4,30783636,30784530
15858,Os04g0608400,4,30791749,30798176
15859,Os04g0608500,4,30798891,30802515
15860,Os04g0608600,4,30806290,30808461
15861,Os04g0608700,4,30811261,30811758
15862,Os04g0608800,4,30821134,30825440
15863,Os04g0608900,4,30825563,30829578
15864,Os04g0609100,4,30844105,30846336
15865,Os04g0609200,4,30852341,30856049
15866,Os04g0609300,4,30860607,30863363
15867,Os04g0609500,4,30869610,30871743
15868,Os04g0609600,4,30875221,30879479
15869,Os04g0609700,4,30888156,30903920
15870,Os04g0609900,4,30909002,30913654
15871,Os04g0610000,4,30914219,30918316
15872,Os04g0610100,4,30920567,30923708
15873,Os04g0610200,4,30927631,30934094
15874,Os04g0610400,4,30939170,30940160
15875,Os04g0610500,4,30945227,30948687
15876,Os04g0610600,4,30950939,30952114
15877,Os04g0610700,4,30952501,30957612
15878,Os04g0610800,4,30962029,30965392
15879,Os04g0610900,4,30974167,30979824
15880,Os04g0611000,4,30976652,30984103
15881,Os04g0611200,4,30995342,30998883
15882,Os04g0611300,4,31000143,31001903
15883,Os04g0611400,4,31003855,31007535
15884,Os04g0611500,4,31007519,31011846
15885,Os04g0611700,4,31019367,31024094
15886,Os04g0611800,4,31027347,31031039
15887,Os04g0612000,4,31035163,31040351
15888,Os04g0612100,4,31041248,31043581
15889,Os04g0612500,4,31061682,31062694
15890,Os04g0612600,4,31064070,31068874
15891,Os04g0612700,4,31069629,31073727
15892,Os04g0612800,4,31073723,31076340
15893,Os04g0612900,4,31076518,31077776
15894,Os04g0613000,4,31078201,31080558
15895,Os04g0613200,4,31089267,31092608
15896,Os04g0613300,4,31095805,31097701
15897,Os04g0613400,4,31098634,31102729
15898,Os04g0613500,4,31103334,31104657
15899,Os04g0613600,4,31105989,31107921
15900,Os04g0613700,4,31108921,31113437
15901,Os04g0613800,4,31119412,31124152
15902,Os04g0613900,4,31128314,31133415
15903,Os04g0614000,4,31139226,31141511
15904,Os04g0614100,4,31143100,31144202
15905,Os04g0614500,4,31169012,31174731
15906,Os04g0614600,4,31176650,31182430
15907,Os04g0614700,4,31194936,31196293
15908,Os04g0615000,4,31212165,31214739
15909,Os04g0615100,4,31215137,31219569
15910,Os04g0615200,4,31219893,31220898
15911,Os04g0615500,4,31226065,31229570
15912,Os04g0615600,4,31231440,31232057
15913,Os04g0615700,4,31239185,31243430
15914,Os04g0615800,4,31247863,31249612
15915,Os04g0615900,4,31251438,31254040
15916,Os04g0616000,4,31254843,31257934
15917,Os04g0616100,4,31260001,31262246
15918,Os04g0616200,4,31263110,31264993
15919,Os04g0616300,4,31274513,31282357
15920,Os04g0616400,4,31285363,31295976
15921,Os04g0616500,4,31299841,31307729
15922,Os04g0616600,4,31308749,31310236
15923,Os04g0616700,4,31317589,31328040
15924,Os04g0616800,4,31329731,31331334
15925,Os04g0616900,4,31340285,31344722
15926,Os04g0617200,4,31353779,31354403
15927,Os04g0617600,4,31364111,31369399
15928,Os04g0617700,4,31379330,31379841
15929,Os04g0617800,4,31389665,31393330
15930,Os04g0618100,4,31400914,31401532
15931,Os04g0618200,4,31403388,31407274
15932,Os04g0618400,4,31410510,31410971
15933,Os04g0618500,4,31412175,31416159
15934,Os04g0618600,4,31416378,31420095
15935,Os04g0619000,4,31439595,31443397
15936,Os04g0619200,4,31448163,31452824
15937,Os04g0619300,4,31458951,31462013
15938,Os04g0619400,4,31463105,31466291
15939,Os04g0619500,4,31474399,31477315
15940,Os04g0619600,4,31478250,31481997
15941,Os04g0619700,4,31485367,31488482
15942,Os04g0619800,4,31492252,31493474
15943,Os04g0619900,4,31497058,31500179
15944,Os04g0620000,4,31502967,31505045
15945,Os04g0620200,4,31526357,31527861
15946,Os04g0620400,4,31531978,31541045
15947,Os04g0620500,4,31541180,31541869
15948,Os04g0620600,4,31541994,31542752
15949,Os04g0620700,4,31544124,31551203
15950,Os04g0620800,4,31551859,31553373
15951,Os04g0621100,4,31562376,31562964
15952,Os04g0621900,4,31606004,31609869
15953,Os04g0622800,4,31646261,31649090
15954,Os04g0623100,4,31663355,31665410
15955,Os04g0623200,4,31666207,31667028
15956,Os04g0623300,4,31669220,31674595
15957,Os04g0623400,4,31678912,31683890
15958,Os04g0623500,4,31688721,31692502
15959,Os04g0623600,4,31693183,31696603
15960,Os04g0623700,4,31697288,31700055
15961,Os04g0623800,4,31700976,31703589
15962,Os04g0624000,4,31716399,31719152
15963,Os04g0624400,4,31727770,31728411
15964,Os04g0624500,4,31749141,31751604
15965,Os04g0624600,4,31751600,31759420
15966,Os04g0624800,4,31764133,31766854
15967,Os04g0624900,4,31767073,31767689
15968,Os04g0625000,4,31769056,31773154
15969,Os04g0625100,4,31777314,31780978
15970,Os04g0625200,4,31786589,31788246
15971,Os04g0625300,4,31788464,31790490
15972,Os04g0625600,4,31811661,31813399
15973,Os04g0625800,4,31819464,31823467
15974,Os04g0625900,4,31824102,31828850
15975,Os04g0626000,4,31831245,31836454
15976,Os04g0626100,4,31838166,31842050
15977,Os04g0626300,4,31848105,31852519
15978,Os04g0626400,4,31848493,31850847
15979,Os04g0626500,4,31858607,31867385
15980,Os04g0626600,4,31875725,31879704
15981,Os04g0626700,4,31880536,31894575
15982,Os04g0626900,4,31895293,31900168
15983,Os04g0627000,4,31900217,31907077
15984,Os04g0627200,4,31927789,31928733
15985,Os04g0627300,4,31932864,31933709
15986,Os04g0627400,4,31937356,31939121
15987,Os04g0627900,4,31957711,31958630
15988,Os04g0628000,4,31959627,31961695
15989,Os04g0628100,4,31962541,31965069
15990,Os04g0628200,4,31965780,31973005
15991,Os04g0628300,4,31975720,31976388
15992,Os04g0628400,4,31977268,31981158
15993,Os04g0628600,4,31982348,31992462
15994,Os04g0628900,4,31995412,31998252
15995,Os04g0629000,4,31999368,32002716
15996,Os04g0629100,4,32002722,32007327
15997,Os04g0629200,4,32008449,32009263
15998,Os04g0629300,4,32009536,32016407
15999,Os04g0629400,4,32017656,32018383
16000,Os04g0629500,4,32019411,32022508
16001,Os04g0629600,4,32023858,32032483
16002,Os04g0629700,4,32033904,32039009
16003,Os04g0630000,4,32044764,32048497
16004,Os04g0630100,4,32049063,32051694
16005,Os04g0630300,4,32059560,32062390
16006,Os04g0630400,4,32063756,32065731
16007,Os04g0630500,4,32075395,32076284
16008,Os04g0630600,4,32078504,32081665
16009,Os04g0630800,4,32085612,32088272
16010,Os04g0630900,4,32090880,32093039
16011,Os04g0631000,4,32131925,32135388
16012,Os04g0631100,4,32139084,32140993
16013,Os04g0631200,4,32145681,32147446
16014,Os04g0631800,4,32173571,32177352
16015,Os04g0631900,4,32177701,32178126
16016,Os04g0632000,4,32178061,32182246
16017,Os04g0632100,4,32178831,32182153
16018,Os04g0632200,4,32183396,32184034
16019,Os04g0632300,4,32183880,32187311
16020,Os04g0632400,4,32188994,32197539
16021,Os04g0632500,4,32189416,32193189
16022,Os04g0632600,4,32193782,32196947
16023,Os04g0633200,4,32223116,32226952
16024,Os04g0633700,4,32242892,32243194
16025,Os04g0633800,4,32244877,32248172
16026,Os04g0633900,4,32248949,32253028
16027,Os04g0634000,4,32254122,32258262
16028,Os04g0634400,4,32273357,32276841
16029,Os04g0634500,4,32278194,32281408
16030,Os04g0634600,4,32283986,32285649
16031,Os04g0634700,4,32286661,32291433
16032,Os04g0634800,4,32294993,32295517
16033,Os04g0635000,4,32297571,32298126
16034,Os04g0635100,4,32301933,32302446
16035,Os04g0635400,4,32331495,32331990
16036,Os04g0635500,4,32333452,32333991
16037,Os04g0635700,4,32338417,32339534
16038,Os04g0635800,4,32339714,32342396
16039,Os04g0635900,4,32342580,32348393
16040,Os04g0636000,4,32348410,32351851
16041,Os04g0636100,4,32353487,32355998
16042,Os04g0636200,4,32356297,32358756
16043,Os04g0636300,4,32359905,32362614
16044,Os04g0636400,4,32363010,32365037
16045,Os04g0636500,4,32365686,32369961
16046,Os04g0636600,4,32370472,32378265
16047,Os04g0636700,4,32378707,32382044
16048,Os04g0636800,4,32384028,32387076
16049,Os04g0636900,4,32390377,32392487
16050,Os04g0637000,4,32403357,32412059
16051,Os04g0637400,4,32419840,32423901
16052,Os04g0637500,4,32424262,32425566
16053,Os04g0638100,4,32448789,32450307
16054,Os04g0638700,4,32459623,32460498
16055,Os04g0638800,4,32464933,32466032
16056,Os04g0639000,4,32476494,32477199
16057,Os04g0639100,4,32478683,32479514
16058,Os04g0639200,4,32481008,32482342
16059,Os04g0639300,4,32483088,32484417
16060,Os04g0639800,4,32532834,32537644
16061,Os04g0640200,4,32552545,32556339
16062,Os04g0640300,4,32556981,32565405
16063,Os04g0640500,4,32574405,32581634
16064,Os04g0640600,4,32582187,32585691
16065,Os04g0640700,4,32589116,32595893
16066,Os04g0640800,4,32600395,32603306
16067,Os04g0640900,4,32606375,32608648
16068,Os04g0641000,4,32609882,32618925
16069,Os04g0641300,4,32632279,32633954
16070,Os04g0641400,4,32634024,32637824
16071,Os04g0642000,4,32671919,32678320
16072,Os04g0642100,4,32684561,32687566
16073,Os04g0643000,4,32726344,32730766
16074,Os04g0643100,4,32732642,32735542
16075,Os04g0643200,4,32736613,32739871
16076,Os04g0643300,4,32741436,32746458
16077,Os04g0643500,4,32747192,32750831
16078,Os04g0643600,4,32757644,32758687
16079,Os04g0643700,4,32758880,32762453
16080,Os04g0644000,4,32769559,32772259
16081,Os04g0644100,4,32773316,32774144
16082,Os04g0644200,4,32777808,32779467
16083,Os04g0644300,4,32791897,32792697
16084,Os04g0644400,4,32792893,32794163
16085,Os04g0644600,4,32801074,32807528
16086,Os04g0644700,4,32817477,32819752
16087,Os04g0644800,4,32824363,32825367
16088,Os04g0644900,4,32830756,32831401
16089,Os04g0645100,4,32835280,32848285
16090,Os04g0645200,4,32852142,32853025
16091,Os04g0645500,4,32855657,32856649
16092,Os04g0645600,4,32856597,32860277
16093,Os04g0645700,4,32861836,32864018
16094,Os04g0646100,4,32868115,32869546
16095,Os04g0647300,4,32933242,32937209
16096,Os04g0647800,4,32956000,32959941
16097,Os04g0647900,4,32963581,32967002
16098,Os04g0648000,4,32963688,32967606
16099,Os04g0648200,4,32976317,32977691
16100,Os04g0648400,4,32991267,32994650
16101,Os04g0648500,4,32994714,32999780
16102,Os04g0648600,4,33001948,33003003
16103,Os04g0648700,4,33006324,33012909
16104,Os04g0648800,4,33022835,33028358
16105,Os04g0648900,4,33030613,33031827
16106,Os04g0649000,4,33052400,33053859
16107,Os04g0649100,4,33071622,33075371
16108,Os04g0649200,4,33080927,33086419
16109,Os04g0649400,4,33095601,33096465
16110,Os04g0649500,4,33101621,33102439
16111,Os04g0649600,4,33107761,33108336
16112,Os04g0649700,4,33109718,33113326
16113,Os04g0649900,4,33118368,33119696
16114,Os04g0650000,4,33123327,33126987
16115,Os04g0650200,4,33132306,33134251
16116,Os04g0650300,4,33137073,33137607
16117,Os04g0650500,4,33147439,33150039
16118,Os04g0650600,4,33150022,33153292
16119,Os04g0650700,4,33161539,33164512
16120,Os04g0650800,4,33167054,33169881
16121,Os04g0650900,4,33170262,33177295
16122,Os04g0651000,4,33179647,33181417
16123,Os04g0651700,4,33199257,33199926
16124,Os04g0652400,4,33215040,33220582
16125,Os04g0652500,4,33225809,33230258
16126,Os04g0652600,4,33245194,33251252
16127,Os04g0652700,4,33253920,33256572
16128,Os04g0652900,4,33258681,33261192
16129,Os04g0653000,4,33306668,33310084
